TreeDepth,PID,Process,Args
0,1816,wmpnetwk.exe,"""C:\\Program Files\\Windows Media Player\\wmpnetwk.exe"""
0,2876,GoogleCrashHan,"""C:\\Program Files\\Google\\Update\\1.3.36.152\\GoogleCrashHandler.exe"""
0,2348,chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --from-installer"
0,3064,chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=crashpad-handler ""--user-data-dir=C:\\Users\\Mark\\AppData\\Local\\Google\\Chrome\\User Data"" /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\\Users\\Mark\\AppData\\Local\\Google\\Chrome\\User Data\\Crashpad"" ""--metrics-dir=C:\\Users\\Mark\\AppData\\Local\\Google\\Chrome\\User Data"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win32 --annotation=prod=Chrome --annotation=ver=109.0.5414.129 --initial-client-data=0x8c,0x90,0x94,0x68,0x98,0x6d0b8b38,0x6d0b8b48,0x6d0b8b54"
0,3220,chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=gpu-process --gpu-preferences=UAAAAAAAAADgAAAYAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAEgAAAAAAAAASAAAAAAAAAAYAAAAAgAAABAAAAAAAAAAGAAAAAAAAAAQAAAAAAAAAAAAAAAOAAAAEAAAAAAAAAABAAAADgAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=1284 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:2"
0,1624,chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=none --mojo-platform-channel-handle=1596 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:8"
0,2388,chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-GB --service-sandbox-type=service --mojo-platform-channel-handle=1680 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:8"
0,3760,taskhost.exe,taskhost.exe $(Arg0)
0,2356,chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --disable-gpu-compositing --lang=en-GB --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=35 --time-ticks-at-unix-epoch=-1680020817141072 --launch-time-ticks=261668274 --mojo-platform-channel-handle=4728 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:1"
0,2116,chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-GB --service-sandbox-type=audio --mojo-platform-channel-handle=4536 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:8"
0,3324,chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --disable-gpu-compositing --lang=en-GB --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=40 --time-ticks-at-unix-epoch=-1680020817141072 --launch-time-ticks=288597291 --mojo-platform-channel-handle=4756 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:1"
0,556,livecomm.exe,"""C:\\Program Files\\WindowsApps\\microsoft.windowscommunicationsapps_17.4.9600.16384_x86__8wekyb3d8bbwe\\LiveComm.exe"" -ServerName:Microsoft.WindowsLive.Platform.Server"
0,1416,taskhost.exe,taskhost.exe 
0,4072,SearchProtocol,"""C:\\Windows\\system32\\SearchProtocolHost.exe"" Global\\UsGthrFltPipeMssGthrPipe4_ Global\\UsGthrCtrlFltPipeMssGthrPipe4 1 -2147483646 ""Software\\Microsoft\\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\\ProgramData\\Microsoft\\Search\\Data\\Temp\\usgthrsvc"" ""DownLevelDaemon"" "
0,2028,chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --disable-gpu-compositing --lang=en-GB --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=91 --time-ticks-at-unix-epoch=-1680020817141072 --launch-time-ticks=1006094888 --mojo-platform-channel-handle=5340 --field-trial-handle=1336,i,18035339428632871234,3716210804801803659,131072 /prefetch:1"
0,2672,WmiPrvSE.exe,C:\\Windows\\system32\\wbem\\wmiprvse.exe
0,3312,audiodg.exe,C:\\Windows\\system32\\AUDIODG.EXE 0x9a8
0,2676,FTK Imager.exe,"""C:\\Program Files\\AccessData\\FTK Imager\\FTK Imager.exe"" "
0,3788,SearchFilterHo,"""C:\\Windows\\system32\\SearchFilterHost.exe"" 0 584 588 596 65536 592 "
0,1672,nc123.exe,"""C:\\Users\\Mark\\Downloads\\ac\\nc123.exe"" "
0,1196,conhost.exe,\\??\\C:\\Windows\\system32\\conhost.exe 0x4
0,3740,SearchHost.exe,"""C:\\Users\\Mark\\Downloads\\ac\\EVER\\SearchHost.exe"" "
0,2600,SearchHost.exe,-
0,3540,svchost.exe,"""c:\\windows\\system32\\\\svchost.exe"""

